lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
университет	NOUN	1700	1700-1916	1700-1916_университет_5594-16		В учебных заведениях Юрьев, 30, X. Постановлением совета профессоров, прием евреев в университет нормируется тем, что будут приниматься лишь окончившие учебные заведения Рижского учебного округа.	85:96	0:195
университет	NOUN	1700	1700-1916	1700-1916_университет_5544-16		Мы ведь дураки, ничего не понимаем, учились на медные деньги, в университетах не были.	64:77	0:86
университет	NOUN	1700	1700-1916	1700-1916_университет_5536-16		Нечего уже говорить о литературе, театре и печати: но на этом языке -- несмотря на все стеснения и препятствия со стороны шляхты, хозяйничающей в крае, -- там ведется и преподавание в народных школах и в нескольких гимназиях: в львовском университете на этом языке читаются некоторые лекции, и на очереди стоит вопрос об учреждении специально-русского университета: наконец, на этом языке обязаны судить и рядить судьи и чиновники в восточной Галиции.	238:250	0:451
университет	NOUN	1700	1700-1916	1700-1916_университет_5538-16		О чем же О том ли, что нужно прочитать вот это и еще вот это и нужно потолковать с Косьмой Васильичем о таких-то вопросах О том ли, каким способом покинуть Гарденино, подготовиться в университет, научиться писать книжки, вроде как Омулевский или Холодов.	183:194	0:254
университет	NOUN	1700	1700-1916	1700-1916_университет_5576-16		Известие это осталось бы не совершенно полным, если бы мы не прибавили теперь, что празднование этой годовщины происходило не в одной Москве: бывшие студенты московского университета, находящиеся в других городах, также собирались в этот день на обеды; обеды также сопровождались тостами и речами, а также окончились полезными начинаниями; так в Костроме и Тамбове составился сбор на общественные библиотеки, а в Рязани сделана подписка в пользу недостаточных московских студентов.	170:182	0:481
университет	NOUN	1700	1700-1916	1700-1916_университет_5568-16		"Докторами по-булле", doctores bullati, назывались лица, получившие учёную степень не путём законным, в университете, но по милости, дарованной императором, папою или князем.	104:116	0:174
университет	NOUN	1700	1700-1916	1700-1916_университет_5570-16		И такой необычайной светобоязнью -- боязнью показать врачам гомеопатию одновременно в ее за и против, показать им беспристрастно и аллопатический, и гомеопатический бока науки, или по крайней мере не насиловать совести врачей и не мешать им террором своей этико-цеховой морали знакомиться с гомеопатическим боком медицины, который им рекомендуется всегда как ересь, заблуждение, глупость, шарлатанство и объявляется запретным для врачей под угрозой анафемы и изгнания их из врачебных обществ и коллегий,-- поражены у нас все сильнейшие и славнейшие в мире медицинском наши учителя и наши кафедры университетов.	596:609	0:610
университет	NOUN	1700	1700-1916	1700-1916_университет_5592-16		Впоследствии, когда обстоятельства развертывались в своей логической последовательности, -- г. Гучков оказался в положении довольно оригинальном: почетный мировой судья города Москвы и вольнослушатель Берлинского университета очутился заведующим продовольственным участком.	213:225	0:273
университет	NOUN	1700	1700-1916	1700-1916_университет_5546-16		Мне легко было объяснить вам, как обновился наш университет перемещением аудиторий из старого здания в новое и заменою старой администрации новою.	48:59	0:146
университет	NOUN	1700	1700-1916	1700-1916_университет_5590-16		Прием женщин связан с увеличением комплекта и расширением зданий университетов.	65:78	0:79
