lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
путь	NOUN	1700	1700-1916	1700-1916_путь_4172-16		Это именно тот путь, которому следует наиболее крупное течение этики со времен Гегеля.	15:19	0:86
путь	NOUN	1700	1700-1916	1700-1916_путь_4184-16		-- Посл сего, они укротились и какъ смирныя овцы, разошлись по своимъ повозкамъ; а мы стали продолжать свой путь.	108:112	0:113
путь	NOUN	1700	1700-1916	1700-1916_путь_4210-16		Когда бы плоскость моря была ровна, то бы какъ скоро башня въ виду появилась, въ тоже бы время и основане оной видно было: ибо на ровной плоскости нтъ ничего на пути, что бы могло препятствовать видть оную, и такъ не могло бы казаться, будтобы основане башни въ вод потонуло, и только бы верьхъ былъ виденъ.	161:165	0:307
путь	NOUN	1700	1700-1916	1700-1916_путь_4182-16		Русская граница с Китаем при соприкосновением с Урянхайским краем проходит по хребту, являющемуся прекрасным естественным заграждением, Это говорит за то, что России нет надобности открыто захватывать Урянхайский край, тем более, что присоединение его может произойти мирным и спокойным путем.	287:292	0:293
путь	NOUN	1700	1700-1916	1700-1916_путь_4180-16		Если восставший народ экспроприирует дома и провозгласит принцип дарового жилища, общую собственность на жилые помещения и право каждой семьи на здоровую квартиру, это будет значить, что революция приняла с самого начала коммунистический характер и вступила на такой путь, с которого ее свести будет нелегко.	267:271	0:308
путь	NOUN	1700	1700-1916	1700-1916_путь_4178-16		Но большею частью, выбирая именно этот средний путь между злом и добром, самый пагубный, люди не смеют быть ни добрыми, ни злыми до конца.	47:51	0:138
путь	NOUN	1700	1700-1916	1700-1916_путь_4196-16		Мы не дозволили ему также возвратиться к вам чрез владения польские или турецкие: ибо не можем ответствовать за безопасность сего пути.	130:134	0:135
путь	NOUN	1700	1700-1916	1700-1916_путь_4204-16		В виду опоздания вышедшего из Москвы товарно-пассажирского поезда Александровской дороги 7, входной семафор у поста 5-й версты той-же дороги был закрыт, причем входная стрелка правильно стояла на тупиковый путь.	206:210	0:211
путь	NOUN	1700	1700-1916	1700-1916_путь_4162-16		Я очень долго не понимал г-на Авсеенко, -- то есть не статей его, я статей его и всегда не понимал, да и нечего в них понимать или не понимать, -- с этой же статьи в октябрьском "Русского вестника" 1874 года я прямо уже махнул рукой, впрочем, постоянно и глубоко недоумевая: каким это образом статьи такого сбивчивого писателя появляются в таком серьезном журнале, как "Русский вестник" Но вот вдруг случилось одно комическое происшествие -- и я вдруг понял г-на Авсеенко: он вдруг начал печатать в начале зимы свой роман "Млечный путь".	531:535	0:537
путь	NOUN	1700	1700-1916	1700-1916_путь_4214-16		Таким образом, поездка была решена, и весною 1830 года Глинка отправился в путь.	75:79	0:80
путь	NOUN	1700	1700-1916	1700-1916_путь_4198-16		Значит, путь не угнетен и быстрое появление страстного рефлекса ясно показывает увеличенную раздражительность или вообще уменьшение сопротивления на страстном пути.	8:12	0:164
путь	NOUN	1700	1700-1916	1700-1916_путь_4208-16		Оттого-то в сих последних, как и в сказанных уродствах, кровь не всею волною идет на легкие, а частью, минуя путь на них, идет не окислотворенная по всему телу; почему кровь синя, малопитательна, тело сине, дрябло, отправления слабы и т. д.	109:113	0:240
путь	NOUN	1700	1700-1916	1700-1916_путь_4200-16		Вслед за сим Ермолов раскланялся с принцем, повернулся, тут же надел шляпу, что сделали и прочие, и прежним путем отправился домой.	108:113	0:131
путь	NOUN	1700	1700-1916	1700-1916_путь_4202-16		Сигизмунд III находился под сильным влиянием иезуитов, а иезуиты увидали в явлении московского царевича самый удобный случай проложить путь к осуществлению заветных целей римского престола, -- подчинению русской церкви папскому владычеству.	135:139	0:240
путь	NOUN	1700	1700-1916	1700-1916_путь_4206-16		Символизм -- вечное в искусстве, ибо всякое подлинное искусство есть путь к новому бытию, мост к иному миру.	69:73	0:108
путь	NOUN	1700	1700-1916	1700-1916_путь_4212-16		В 6 час. утра отправились мы по предназначенному пути, оставив князя Шаховского с бригадою на биваке для обеспечения ничем не прикрытого систовского моста.	49:53	0:155
путь	NOUN	1700	1700-1916	1700-1916_путь_4186-16		Из первых слов Шуйского мы узнаем его ненависть к Годунову и упорную привязанность к старине; из возражения Василию Шуйскому -- его честность с самим собой; из ответа Головину -- его доселе неколебимую верность Федору; а из заключительного монолога -- его отвращение от кривых путей.	277:282	0:283
путь	NOUN	1700	1700-1916	1700-1916_путь_4164-16		Что касается финансовой стороны, то куенгинское направление представляет уже не такое крупное преимущество, так как даст, конечно, гораздо более расходов по ремонту скалистого пути и затем вызовет необходимость в постройке соединительной ветви между станцией Нерчинск и городом Нерчинск.	176:180	0:287
путь	NOUN	1700	1700-1916	1700-1916_путь_4168-16		Мне предстояло вернуться тем же путем по караулам и через Тунку, следовательно, в другой раз бегло осмотреть долину Иркута и верховья Оки.	32:37	0:138
путь	NOUN	1700	1700-1916	1700-1916_путь_4160-16		Тогда Бобринский приезжает под этим впечатлением на Царскосельский вокзал, и встречает, как раз, инженера путей сообщения барона Штенгеля, которому, как он знал, министерство путей сообщения симпатизировало, как очень способному инженеру.	106:111	0:238
путь	NOUN	1700	1700-1916	1700-1916_путь_4158-16		Много терниев на пути моем, и нет меры благодарности той, которая дает мне возможность мужественно переносить их уколы, подчас очень мучительные.	17:21	0:145
путь	NOUN	1700	1700-1916	1700-1916_путь_4174-16		С своей стороны, я предложил поставить немного подальше шестого часового у наружного конца одного из маленьких переулков, потому что, по моим расчетам, этот узкий переулок был такой длины, что воз, въехавший в него в момент, когда наш экипаж тронется, неминуемо загородил бы нам дорогу: он не успел бы добраться до конца переулка, пока мы проезжали бы наш путь от ворот госпиталя до головы того же переулка.	356:360	0:407
путь	NOUN	1700	1700-1916	1700-1916_путь_4156-16		Вопрос, который мы поставим относительно центрального звена нервного пути, будет такой: какие есть данные, характеризующие эту часть как особую часть, которая позволяет отличить ее от остальных звеньев рефлекторной дуги С этими данными я вас сперва и познакомлю.	69:73	0:262
путь	NOUN	1700	1700-1916	1700-1916_путь_4176-16		Так как в его словесном творчестве нет тех элементов живого действия и страстной воли, которые энергично сметали бы со своего пути всякую помеху лишнего разговора и умствований, всякую неторопливость отточенного афоризма, остроты или пословицы и в бурном порыве сталкивали бы лицом к лицу разнородные характеры, создавали борьбу людей и мощное соперничество желаний, то он и стал все больше и больше опускаться в тину той скуки, которая такой непобедимой мглою обволакивает многие из его сочинений.	126:130	0:498
путь	NOUN	1700	1700-1916	1700-1916_путь_4194-16		Путь мой пролегал через Мраморное море, Дарданеллы, и через Архипелаг мимо Тенедоса, оттуда между островами Лемносом и Имбросом вдоль на запад острова Тассо, далее, мимо полуострова Афоса, Сикиа (Лонгос) и Касандры до залива Солунского, между Халкидикою и Фессалиею.	0:4	0:266
путь	NOUN	1700	1700-1916	1700-1916_путь_4166-16		Они -- точно слепорожденные, внезапно прозревшие в мутный октябрьский день, на пути из какого-нибудь Глухого переулка в какое-нибудь Козье Болото; их спрашивают, знают ли они дорогу, -- куда им нужно идти -- а они отвечают: "Ах, как солнце хорошо светит!.. какая безграничная даль открывается перед нами!.."	79:83	0:307
путь	NOUN	1700	1700-1916	1700-1916_путь_4192-16		"Дело идет на лад, -- думал он, -- при первом же свидании наедине с правительницей мне удалось напомнить ей о прежней ее любви и добыть необходимые сведения по этой части; направить переговоры об интересах моего августейшего доверителя на хороший путь; ввернуть словцо во вред первому министру, не расположенному к нашей политике; поддержать Остермана и, что всего важнее, завести непосредственно переговоры с ним -- с нашим сторонником".	247:251	0:438
путь	NOUN	1700	1700-1916	1700-1916_путь_4170-16		Офицеры прибывших на усиление корпуса графа Каменского войск рассказали нам, что граф Каменский едва не был захвачен в плен партизаном Роотом на пути из Гельсингфорса к своему назначению, и спасся проселочными дорогами и тропинками, блуждая по лесам и пустыне, и что сам главнокомандующий со всем своим штабом едва избегнул плена.	145:149	0:330
путь	NOUN	1700	1700-1916	1700-1916_путь_4190-16		Я говорю не просто "удивляюсь", а только "почти", потому что объяснить это спокойствие есть достаточно способов и путей; удивляться же можно только тому, что, при моей тогдашней физической болезненности и крайней душевной впечатлительности, это спокойствие и равнодушие были уже слишком совершенны или слишком полны.	114:119	0:316
путь	NOUN	1700	1700-1916	1700-1916_путь_4188-16		Узнал я, что Георгий Яковлевич Седов умер на пути к полюсу и похоронен на Земле Рудольфа.	45:49	0:89
путь	NOUN	1992	1992-2016	1992-2016_путь_4171-16		Сколько опасностей стоит на его пути.	32:36	0:37
путь	NOUN	1992	1992-2016	1992-2016_путь_4211-16		Как только она входила в клуб, она крепко жала руку подряд всем, кто попадался на ее пути: билетерам, детям, администрации.	85:89	0:123
путь	NOUN	1992	1992-2016	1992-2016_путь_4209-16		Елизавета Романовна расхваливала мой фотографический талант, говорила, что путь художника тернист, но славен и что не стоит спешить обременять себя семьей, не набравшись опыта, не сделав еще даже первых шагов на этом пути.	75:79	0:222
путь	NOUN	1992	1992-2016	1992-2016_путь_4173-16		Мы тронулись в изнурительный месячный путь в Челябинск и только в ноябре прибыли на место.	38:42	0:90
путь	NOUN	1992	1992-2016	1992-2016_путь_4169-16		Обычно все идут проторенным путем.	28:33	0:34
путь	NOUN	1992	1992-2016	1992-2016_путь_4175-16		Несмотря на дождь или иное ненастье она держит путь в интернат, а затем в костел -- в этом я сам свидетель.	47:51	0:107
путь	NOUN	1992	1992-2016	1992-2016_путь_4207-16		Как тем, что отвергались догмы (о стагнации экономики капитализма, об абсолютном обнищании рабочего класса на Западе и др.), так и тем, что утверждались, пускались в политический оборот новые представления (например, о реальности западноевропейской интеграции, многообразии путей развития стран "третьего мира" и т.д.).	274:279	0:319
путь	NOUN	1992	1992-2016	1992-2016_путь_4213-16		Дело Бродского, дело Синявского и Даниэля, "самолетное дело", травля и высылка Солженицына, бесконечные обыски, допросы и аресты, а с начала 1970-х -- эмиграция, увлекшая в первую очередь тех, кто остро ощущал свою несвободу, -- таков опыт и путь, пройденный послевоенным поколением, множеством российских евреев и не-евреев, ныне доживающих свои дни в Иерусалиме, Бостоне или Кельне.	242:246	0:384
путь	NOUN	1992	1992-2016	1992-2016_путь_4205-16		Больная, неработающая почка -- как уснувший вулкан, в любой момент может взорваться и раскаленной лавой смести всё на своем пути.	124:128	0:129
путь	NOUN	1992	1992-2016	1992-2016_путь_4167-16		Ежиха была сущее загляденье: сейчас зафыркает и отправится в путь.	61:65	0:66
путь	NOUN	1992	1992-2016	1992-2016_путь_4197-16		Дело в другом -- в путях и средствах реализации этой программы.	19:24	0:63
путь	NOUN	1992	1992-2016	1992-2016_путь_4201-16		Но этот путь может оказаться очень коротким, и вы ничему в этой жизни так и не научитесь.	8:12	0:89
путь	NOUN	1992	1992-2016	1992-2016_путь_4161-16		Шли они в Страсбург и путь, вроде, знакомым был для них, но все никак не могли добраться до цели.	22:26	0:97
путь	NOUN	1992	1992-2016	1992-2016_путь_4159-16		Правозащитники считают, что эти изменения ломают защитные барьеры на пути к чрезвычайщине.	69:73	0:90
путь	NOUN	1992	1992-2016	1992-2016_путь_4157-16		Вся предшествующая игра белых требовала прорыва 35.f6!, и после 35...Qf7 (иначе f6-f7) 36.Q:e5 Re8! (36...Qg6 37.R:b6! Q:h6 38.Qe7+!! B:e7 39.fe++ K:e7 40.R:h6; 36...Bd7 37.R:b6! B:b6 38.Qd6+ Kg8 39.Q:b6 или 37...Re8 38.Re6! B:e6 39.de Rac8 40.e7+ Kg8 41.Qg5+ Kh8 42.e5 B:e7 43.Qg7+! Q:g7 44.hg+ Kg8 45.c5! h5 46.Bc4+ Kh7 47.Bf7! d3 48.Rf5+--) 37.Qg5 Qg6 38.Rf5! пешечная лавина, устремляясь вперед, сметала всё на своем пути.	421:425	0:426
путь	NOUN	1992	1992-2016	1992-2016_путь_4215-16		Когда Лариска закончила институт и невероятными -- ох, лучше вам и не знать -- путями не только получила офтальмологию, но и осталась при больнице в небольшом, но всё-таки ближайшем городе-спутнике большого города, мать ожидала наступления эпохи вспомоществования от дочери-доктора.	79:85	0:282
путь	NOUN	1992	1992-2016	1992-2016_путь_4195-16		Но сдается, что грозные эти слова отсылают и к другому концу Священной истории человека, то есть к ее началу, соединяют конец и начало в одной фразе, охватившей весь путь человечества и замкнувшей его между двумя абсолютными пределами, между которыми помещаются существование каждого человека и "каждое из нынешних событий", забывшие о своих началах и концах: Гоголь напоминает о них, разгибая книгу Ветхого Завета.	166:170	0:415
путь	NOUN	1992	1992-2016	1992-2016_путь_4193-16		Другого пути нет!	8:12	0:17
путь	NOUN	1992	1992-2016	1992-2016_путь_4191-16		А первыми ласточками стали волнения молодежи в столице Татарстана, когда казанские студенты, повязав зеленые исламские повязки, собирались там и тут на сходки, сидели на трамвайных, на троллейбусных путях и вдруг среди бела дня перекрыли железную дорогу поезду Казань -- Москва.	199:204	0:278
путь	NOUN	1992	1992-2016	1992-2016_путь_4203-16		Путь к дому лежал через Рион, но грузины так и не восстановили разобранный с утра мостик; с кичливым народом этим ничего не могли поделать ни партия, ни армия, ни флот, и Маркин, весь в злости от воспоминаний о пьяноватеньком адмирале, уразумев, что за переправу лодкою на другой берег реки с него сдерут пятерку, решил добираться до дома другой дорогой, поскольку денег было мало, жизнь на берегу -- дороговато стоит, это не корабль.	0:4	0:434
путь	NOUN	1992	1992-2016	1992-2016_путь_4189-16		Ожидается, кроме того, что Александр Мишарин будет понижен с должности первого заместителя министра путей сообщения до заместителя министра.	100:105	0:140
путь	NOUN	1992	1992-2016	1992-2016_путь_4185-16		Становление инициального пути нам видится возможным в силу двух обстоятельств.	25:29	0:78
путь	NOUN	1992	1992-2016	1992-2016_путь_4183-16		Сегодня на этом пути сделан еще один шаг -- завершены переговоры между Россией и Европейским союзом об условиях присоединения Российской Федерации к ВТО, подписано соответствующее соглашение.	16:20	0:191
путь	NOUN	1992	1992-2016	1992-2016_путь_4181-16		Пришлось идти в Ригу и там ждать, пока ледокол пробьет для судов путь к устью Невы.	65:69	0:83
путь	NOUN	1992	1992-2016	1992-2016_путь_4179-16		Но мысли о Тарасе сбивали ее с праведного пути: приехал ли он сюда послушать и поддержать ее..	42:46	0:94
путь	NOUN	1992	1992-2016	1992-2016_путь_4177-16		У нее есть еще один окольный путь к удешевлению лекарств.	29:33	0:57
путь	NOUN	1992	1992-2016	1992-2016_путь_4165-16		Когда створки их закрывались, эти шипы преграждали путь боевым слонам противника.	51:55	0:81
путь	NOUN	1992	1992-2016	1992-2016_путь_4199-16		При отцепке багажного вагона в пути следования поезда по техническим или другим причинам, приемосдатчик багажа и грузобагажа в поездах не имеет права покидать вагон до тех пор, пока не сдаст на станции отцепки весь багаж и грузобагаж под расписку приемосдатчику станции или багаж и грузобагаж не будет перегружен в другой вагон.	31:35	0:328
путь	NOUN	1992	1992-2016	1992-2016_путь_4187-16		-- Надо вернуться тем же путем, каким мы пришли,-- сказала Ирушка.--	25:30	0:68
путь	NOUN	1992	1992-2016	1992-2016_путь_4163-16		В пути было много трудного, о чем уж не стану рассказывать.	2:6	0:59
