lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3504-14		Из люка, темным провалом черневшего в полу, раздался грохот, точно по тряской мостовой тяжело тронулась телега, нагруженная железными полосами, и мерно, ритмически-прерывисто заполнил наборную.	134:142	0:193
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3544-14		Только затем, изволите видеть, я и водил вас на вершину Кремля, чтобы оттуда различить для вас две полосы Замоскворечья.	99:105	0:120
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3490-14		И перед Клавдиею Андреевною мелькнула унылая полоса безрадостных годов, молодость, проходящая без увлечении, в докучных заботах о заработке, в мелких огорчениях и в тщетных попытках полюбить, найти "человека" -- друга, мужа.	45:51	0:224
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3546-14		Малозначителен северный спуск, узкая приморская полоса, часто разоряемая стекающими с северно-аркадской горной цепи бурными потоками; свое название "Ахайя" он получил уже в следующий период, как одно из последних убежищ разгромленного ахейского племени.	48:54	0:253
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3510-14		Во всяком случае, остается сигнатурой целой исторической полосы и всего душевного уклада интеллигентского героизма, что идеал христианского святого, подвижника здесь сменился образом революционного студента.	57:63	0:207
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3492-14		Наслаждался внутреннею тишиною, внешних врагов не имея, доведя общество до высшего блаженства гражданского сожития, неужели толико чужды будем ощущению человечества, чужды движениям жалости, чужды нежности благородных сердец, любви чужды братния и оставим в глазах наших на всегдашнюю нам укоризну, на поношение дальнейшего потомства треть целую общников наших, сограждан нам равных, братии возлюбленных в естестве, в тяжких узах рабства и неволи Зверский обычай порабощать себе подобного человека, возродившийся в знойных полосах Ассии, обычай, диким народам приличный, обычай, знаменующий сердце окаменелое и души отсутствие совершенное, простерся на лице земли быстротечно, широко и далеко.	523:530	0:693
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3534-14		Люди едва передвигали ноги, -- но теперь пароход шел уже спокойно, миновав полосу морской бури.	75:81	0:95
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3496-14		На всем вышеозначенном протяжении, т. е. по Сунгаче, озеру Ханка и на степной полосе, устроены на расстоянии 20-30 вёрст одна от другой почтовые станции или, как их здесь называют, станки.	78:84	0:188
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3498-14		Мысли его сделались неясными: он вспомнил, как в руках стекольщика раскаленное добела железное острие наждака впивается и, с приятным шипящим звоном, режет стекло; увидел, как из-под струга выходят, извиваясь, гибкие свинцовые полосы, которыми соединяют в рамках отдельные куски раскрашенных стекол.	227:233	0:299
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3538-14		Положение определяет также число рабочих часов в день, сообразно временам года и полосам России.	81:88	0:96
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3500-14		Между липовою и березовою аллеями, за низиной, в которой прячется пруд, вид на шоссе, на дальние поля, холмы и голубоватые леса, а между холмами и лесами -- на полосу железной дороги, по которой время от времени взвивается дым и проносятся московско-курские поезда.	160:166	0:265
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3540-14		В 1490-х годах князья Вяземские и целый ряд мелких князей черниговской линии -- Одоевские, Новосильские, Воротынские, Мезецкие, а также сейчас упомянутые сыновья московских беглецов, князья черниговский и северский, все со своими владениями, захватывавшими восточную полосу Смоленской и большую часть Черниговской и Северской земель, признали над собой, как уже сказано было, верховную власть московского государя.	267:273	0:414
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3494-14		Только на западе, низко над землей, рдела узкая длинная кровавая полоса, отороченная сверху тесьмой из расплавленного золота.	65:71	0:125
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3502-14		Одежда простого народа состоит из куртки, коротких штанов, деревянных башмаков и широкой шляпы; женщины убирают головы странным образом: полоса червонного золота в три пальца шириною огибает затылок и выходит вперед ушей завитками; уши обременены огромными серьгами того же металла; шея украшена несколькими цепочками также из золота.	137:143	0:334
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3526-14		Осторожно, словно боясь порвать полосу своих новых мыслей, он сел за стол и начал писать, -- теперь он знал, кто прочитает его записки.	32:38	0:135
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3542-14		Забыли, какими мы явились в Крым неготовыми во всех отношениях и каким очистительным огнем прошла вся следовавшая затем "полоса покаяния"; забыли, в виду каких соображений император Александр II торопил и побуждал дворян делать "освобождение рабов сверху"; забыли даже кривосуд старых, закрытых судов, от которого страдали и стенали все.	121:127	0:337
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3524-14		Широкою полосою разливалась по небу румяная заря; звезды гасли, и только луна не успела еще уйти и глядела во все глаза, притаившись на западе, как застигнутый ясным утром ночной гуляка, возвращающийся с пирушки домой.	8:15	0:218
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3516-14		Таковое обозрение всей полосы от южных границ Сибири до 60 северной широты обстоятельно может быть совершено 50 чиновниками в 33 года.	23:29	0:134
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3508-14		Он состоит из трех равной ширины поперечных полос: белой в средине и двух синих по краям.	44:49	0:89
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3522-14		Затем близко подходящую среднюю температуру весны в Европе имеют -- Псков и Митава, лежащие на 8 или даже 9 севернее Уссурийского края и притом в восточной полосе европейского материка, где климатические условия, как известно, гораздо менее благоприятны, нежели в западной его части.	156:162	0:283
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3528-14		Отличается он от дорического в следующих частях: 1) колонна имеет под собой так называемый базис; 2) сама она стройнее, не очень заметно суживается и имеет каннелюры с тупыми гранями; 3) ее капитель украшена так называемыми "волютами" (завитушками); 4) архитрав состоит из трех полос; 5) фриз -- гладкий (то есть триглифы отсутствуют).	278:283	0:335
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3512-14		А вдали виден был все тот же овраг с порыжевшим бурьяном да пестрые полосы спеющих хлебов.	68:74	0:90
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3514-14		Эти вопросы, в таком виде, предлагались еще впервые: с них починалась новая полоса жизни, и прения по необходимости должны были получить характер совещательно-государственных.	76:82	0:175
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3530-14		Выбор пал на Москву, во-первых, потому, что этот город многолюдный и притом центральный для всей средней полосы России; следовательно прилив воспитанников был бы обеспечен.	105:111	0:172
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3536-14		Уже давно в моей жизни не выдавалась такая длинная полоса ничем не нарушенного благополучия.	51:57	0:92
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3506-14		Здесь усмиряемых разводили по полосам, затем сошник вставлялся в землю, передний сотский брал опять лошадь под уздцы, двое других клали руки хозяина на рассоху.	30:37	0:160
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3520-14		Действительно, другая сторона линии была гористее, и там земля совсем пересохла; на полосах, упиравшихся концами в березовую рощицу, между щетинистым жнивом, немного потемневшим под снегом, кое-где пробивались зеленые иголочки молодой травы.	84:91	0:241
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3518-14		Побережная же полоса наполнена восточными отрогами Сихотэ-Алиня, которые вообще выше западных его отраслей, несут более дикий характер, и заключает в себе узкие долины быстрых береговых речек, наибольшие из коих: Сидеми, Мангугай, Суйфун, Цыму-хэ, Сучан, Пхусун и Тазуши.	14:20	0:271
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3532-14		Там, неведомо от чего, шла целая полоса света, и вообще в небе был тот общий беспорядок, когда догорающий день борется с напирающими на него со всех сторон тучами.	33:39	0:163
полоса	NOUN	1918	1918-1990	1918-1990_полоса_3539-14		Предводитель отличался от остальных более могучим сложением и высоким ростом, ожерельем из медвежьих клыков, красной полосой вдоль лба и красными перьями в волосах.	117:124	0:164
полоса	NOUN	1918	1918-1990	1918-1990_полоса_3535-14		Я еще из окна самолета заметил огромную, пересекающую водное пространство узкую полосу и гадал: что бы это могло быть А уж дорожные развязки просто кружат голову.	80:86	0:162
