lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
возраст	NOUN	1700	1700-1916	1700-1916_возраст_60		Такою милостью обязан был я графу Кочубею, который по возобновлении моей о том просьбы в конце прошедшего года представил государю и испросил сыну моему сие повышение, для него и по возрасту, и по обстоятельствам весьма выгодное.	182:191	0:229	60	rushifteval	ru
возраст	NOUN	1918	1918-1990	1918-1990_возраст_61		Его постоянным товарищем по речной части был Василий, сын кузнеца, малый неопределимого возраста -- сам в точности не знал, пятнадцать ли ему лет или все двадцать -- коренастый, корявый, в залатанных брючках, с громадными босыми ступнями, окраской напоминающими грязную морковь, и такой же мрачный, каким был о ту пору сам Иннокентий.	88:96	0:334	61	rushifteval	ru
возраст	NOUN	1700	1700-1916	1700-1916_возраст_62		Если ясли принимают детей значительно старшего возраста, то они этим утрачивают свой первоначальный характер и превращаются в обыкновенные детские приюты.	47:56	0:154	62	rushifteval	ru
возраст	NOUN	1918	1918-1990	1918-1990_возраст_63		Около пятнадцати тысяч человек, достигших сорокалетнего возраста, имели право быть избранными в палату.	56:65	0:103	63	rushifteval	ru
возраст	NOUN	1700	1700-1916	1700-1916_возраст_64		В рассуждении одежды и при возрасте младенца, грудью еще питающегося, упомянуто, что весьма вредно завивать детей в узкие пеленки.	27:35	0:130	64	rushifteval	ru
возраст	NOUN	1918	1918-1990	1918-1990_возраст_65		Вспыльчивостью он отличался и в старшем возрасте.	40:49	0:49	65	rushifteval	ru
возраст	NOUN	1700	1700-1916	1700-1916_возраст_66		Там есть внуки и внучки почти взрослые, и дети всех возрастов, и матери еще нестарые.	52:62	0:85	66	rushifteval	ru
возраст	NOUN	1918	1918-1990	1918-1990_возраст_67		Причину большей склонности к параноическим идеям скорее надо видеть в возрасте, чем в самом климактерии.	70:79	0:104	67	rushifteval	ru
возраст	NOUN	1700	1700-1916	1700-1916_возраст_68		Опять серое, мутное небо с желтоватым просветом над крышею младшего возраста; опять дождь, грязь, уроки и вообще однообразная гимназическая жизнь со всеми ее прелестями.	68:77	0:169	68	rushifteval	ru
возраст	NOUN	1918	1918-1990	1918-1990_возраст_69		Но мама, в её возрасте, упорно каждое утро занималась сама языком и много месяцев ходила на вечерние курсы.	14:23	0:107	69	rushifteval	ru
возраст	NOUN	1700	1700-1916	1700-1916_возраст_70		Аркаша Шкарин заболел не опасной, но все-таки венерической болезнью, и он стал на целых три месяца предметом поклонения всего старшего возраста (тогда еще не было рот).	135:143	0:168	70	rushifteval	ru
возраст	NOUN	1918	1918-1990	1918-1990_возраст_71		В возрасте 11 месяцев перенес менингоэнцефалит.	2:10	0:47	71	rushifteval	ru
возраст	NOUN	1700	1700-1916	1700-1916_возраст_72		Немудрено, что при моем складе ума, при моем воспитании, при моем возрасте формация моего мировоззрения тотчас же по вступлении в университет началась не снизу; ломка началась сверху.	66:74	0:183	72	rushifteval	ru
возраст	NOUN	1918	1918-1990	1918-1990_возраст_73		Трудно было порой распознать, какого же возраста человек.	40:48	0:57	73	rushifteval	ru
возраст	NOUN	1700	1700-1916	1700-1916_возраст_74		Нелегко носить на шее тягость восьмидесятитрехлетнего возраста.	54:63	0:63	74	rushifteval	ru
возраст	NOUN	1918	1918-1990	1918-1990_возраст_75		Почтенный возраст предприятия возбуждает любопытство, всегда вызывает стремление сравнить, что было, и то, что стало.	10:17	0:117	75	rushifteval	ru
возраст	NOUN	1700	1700-1916	1700-1916_возраст_76		Уставом этим норма детей определена в 100 чел. с условием приема их в возрасте от 4 до 12 лет.	70:78	0:94	76	rushifteval	ru
возраст	NOUN	1918	1918-1990	1918-1990_возраст_77		Что же касается мировоззрения юношества, и в частности отношения его к родине, то из всего вышеприведенного явствует, что младший возраст учеников следует заражать чувством родины, а в старшем главным образом наблюдать, чтобы это чувство не приняло нежелательного направления, а заняло бы должное место в гармоническом и как бы концентрическом развитии его мировоззрения: человеческая личность, семья, родина, человечество.	130:137	0:423	77	rushifteval	ru
возраст	NOUN	1700	1700-1916	1700-1916_возраст_78		Если по достижении такого возраста дитя не поступает в высшую секундарную школу, то оно по закону обязывается еще три года посещать школу в дополнительном классе, два раза в неделю.	26:34	0:181	78	rushifteval	ru
возраст	NOUN	1918	1918-1990	1918-1990_возраст_79		Медленно-медленно в этом сухопаром графе неопределенного возраста проступили черты все того же коммуниста Василова: разгладилась кожа, ушли морщины, поднялись углы губ, исчезли отечные подушечки щек, по-новому выросли из-под пальцев, гримера брови.	57:65	0:248	79	rushifteval	ru
возраст	NOUN	1700	1700-1916	1700-1916_возраст_80		Раскинутые по лугу бесчисленные палатки, табун коней, оглашающих воздух своим ржанием, стаи гончих и борзых, с которыми помещики в своем бегстве от неприятеля не могли расстаться, зажженные костры, пестрота возрастов и одежд, немолчное движение, -- все это представляло живописное зрелище, но могло ли это зрелище в тогдашних обстоятельствах радовать нас Я пошел с несколькими помещиками и купцами прогуляться по деревне.	207:216	0:421	80	rushifteval	ru
возраст	NOUN	1918	1918-1990	1918-1990_возраст_81		И потому разница в возрасте ничуть не смущала Гёте -- он был уверен в себе и в Ульрике, и если попросил великого герцога Веймарского быть его сватом, то единственно из легкого недоверия к г-же Левецов.	19:27	0:201	81	rushifteval	ru
возраст	NOUN	1700	1700-1916	1700-1916_возраст_82		Равно как на лесах листы переменяются ежегодным старых опадением, так слов древний век погибает и, наподобие молодых людей, родившись, они процветают и приходят с возрастом в силу.	163:172	0:180	82	rushifteval	ru
возраст	NOUN	1918	1918-1990	1918-1990_возраст_83		Надо быть таким, каковым свойственно данному возрасту, точнее, данной стадии развития.	45:54	0:86	83	rushifteval	ru
возраст	NOUN	1700	1700-1916	1700-1916_возраст_84		"""Как можно ему, -- говорил я, -- содержать сына до осьмилетнего возраста, согласно с моим предположением Если взять его теперь, отец не утерпит видеть сына как можно чаще; дитя узнает, что он -- князь, а притом имеет богатого родственника, который взялся воспитать его, следовательно, никогда не оставит""."	64:73	0:305	84	rushifteval	ru
возраст	NOUN	1918	1918-1990	1918-1990_возраст_85		Но у Захара Павловича уже не было такой самозарастающей силы жизни: он был стар, а этот возраст нежен и обнажен для гибели наравне с детством, и он горевал о наставнике всю остальную жизнь.	88:95	0:189	85	rushifteval	ru
возраст	NOUN	1700	1700-1916	1700-1916_возраст_86		Единственное различие между числами Эрисмана и Пескова заключается лишь в том, что последние по Москве во всех возрастах немного выше, чем данные по губернии.	111:120	0:158	86	rushifteval	ru
возраст	NOUN	1918	1918-1990	1918-1990_возраст_87		К тому времени она уже была замужем, родила, но командовала не на правах старшей сестры, а на правах дамы из общества: ее муж оказался весьма знатной фигурой в губернии, имел положение, связи, капитал и возраст, и Леониду тогда показалось, что сестра отдает распоряжения, опираясь на заслуги мужа, а отнюдь не на семейные права.	203:211	0:328	87	rushifteval	ru
