identifier1	identifier2	annotator	judgment	comment	lemma
1918-1990_предательство_3918-15	1992-2016_предательство_3919-15	0	2		предательство
1918-1990_предательство_3948-15	1992-2016_предательство_3949-15	0	2		предательство
1918-1990_предательство_3962-15	1992-2016_предательство_3963-15	0	4		предательство
1918-1990_предательство_3916-15	1992-2016_предательство_3917-15	0	3		предательство
1918-1990_предательство_3960-15	1992-2016_предательство_3961-15	0	4		предательство
1918-1990_предательство_3972-15	1992-2016_предательство_3973-15	0	3		предательство
1918-1990_предательство_3958-15	1992-2016_предательство_3959-15	0	4		предательство
1918-1990_предательство_3930-15	1992-2016_предательство_3931-15	0	2		предательство
1918-1990_предательство_3970-15	1992-2016_предательство_3971-15	0	2		предательство
1918-1990_предательство_3968-15	1992-2016_предательство_3969-15	0	4		предательство
1918-1990_предательство_3954-15	1992-2016_предательство_3955-15	0	4		предательство
1918-1990_предательство_3952-15	1992-2016_предательство_3953-15	0	3		предательство
1918-1990_предательство_3966-15	1992-2016_предательство_3967-15	0	3		предательство
1918-1990_предательство_3950-15	1992-2016_предательство_3951-15	0	4		предательство
1918-1990_предательство_3964-15	1992-2016_предательство_3965-15	0	4		предательство
1918-1990_предательство_3956-15	1992-2016_предательство_3957-15	0	2		предательство
1918-1990_предательство_3934-15	1992-2016_предательство_3935-15	0	4		предательство
1918-1990_предательство_3932-15	1992-2016_предательство_3933-15	0	4		предательство
1918-1990_предательство_3936-15	1992-2016_предательство_3937-15	0	4		предательство
1918-1990_предательство_3946-15	1992-2016_предательство_3947-15	0	4		предательство
1918-1990_предательство_3922-15	1992-2016_предательство_3923-15	0	1		предательство
1918-1990_предательство_3944-15	1992-2016_предательство_3945-15	0	4		предательство
1918-1990_предательство_3914-15	1992-2016_предательство_3915-15	0	2		предательство
1918-1990_предательство_3920-15	1992-2016_предательство_3921-15	0	4		предательство
1918-1990_предательство_3940-15	1992-2016_предательство_3941-15	0	4		предательство
1918-1990_предательство_3942-15	1992-2016_предательство_3943-15	0	4		предательство
1918-1990_предательство_3926-15	1992-2016_предательство_3927-15	0	3		предательство
1918-1990_предательство_3928-15	1992-2016_предательство_3929-15	0	4		предательство
1918-1990_предательство_3938-15	1992-2016_предательство_3939-15	0	4		предательство
1918-1990_предательство_3924-15	1992-2016_предательство_3925-15	0	4		предательство
1918-1990_предательство_3972-15	1992-2016_предательство_3973-15	1	2		предательство
1918-1990_предательство_3962-15	1992-2016_предательство_3963-15	1	4		предательство
1918-1990_предательство_3922-15	1992-2016_предательство_3923-15	1	4		предательство
