lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
облако	NOUN	1700	1700-1916	1700-1916_облако_2956		"Не потому ли художник так беспомощен в области, которая сейчас волнует сердца его нации, что он слишком предан был одному маленькому фрагменту мира, выводит фиоритуры на одной коротенькой струнке Вы хотите, чтобы революция породила литераторов Разве ""нынешних"" вы признаете совершенно негодными Совершенно негодными для того, чтобы почувствовать революцию, а не только облака Или она, революция, антихудожественна Или жизнь не там всего богаче и ярче, где она кипит напряженно в великом боренье Но допустим, что ""нынешним"" лучше играть на биллиарде или сидеть в театре Комиссаржевской (где, надо думать, по сведениям г. Чуковского, их революцией не побеспокоят), -- помогаете ли вы, как критик, нарождению нового литератора, который отыщет красоту в величайшем явлении социальной жизни -- революции ""Запри цветные окна! -- кричите вы."	372:378	0:834	2956	rushifteval	ru
облако	NOUN	1992	1992-2016	1992-2016_облако_2957		Гигантское синее облако слегка шевельнуло хвостом и почти вплотную прижалось мордой к иллюминатору.	17:23	0:99	2957	rushifteval	ru
облако	NOUN	1700	1700-1916	1700-1916_облако_2958		Глаза её были окутаны чёрным облаком печали, а губы улыбались привычно-приветливою улыбкою.	29:36	0:91	2958	rushifteval	ru
облако	NOUN	1992	1992-2016	1992-2016_облако_2959		Я вытолкнул его из дверей управления, и тут мы увидели, что облака над Городом разошлись и проступило солнце.	60:66	0:109	2959	rushifteval	ru
облако	NOUN	1700	1700-1916	1700-1916_облако_2960		На западе, за ясными контурами средней Европы, терялись в облаках очертания берегов Англии и северной Франции.	58:65	0:110	2960	rushifteval	ru
облако	NOUN	1992	1992-2016	1992-2016_облако_2961		С его помощью определяют параметры облака, от которых зависит, прольётся оно дождём или спокойно поплывёт дальше.	35:41	0:113	2961	rushifteval	ru
облако	NOUN	1700	1700-1916	1700-1916_облако_2962		Он не мечтал уже на этот раз о благоухающей княжне и не восхищался окружавшей его природой, в которой тоже, как бы под лад ему, заварилась кутерьма; надвинули со всех сторон облака, и потемнело, как в сумерки.	174:180	0:209	2962	rushifteval	ru
облако	NOUN	1992	1992-2016	1992-2016_облако_2963		Я посматривал на снежную плотность облаков, не веря, что они не удержат, если на них прыгнуть.	35:42	0:94	2963	rushifteval	ru
облако	NOUN	1700	1700-1916	1700-1916_облако_2964		Потянуло свежим ветром, месяц прячется за облака, а на западе то и дело вспыхивает.	42:48	0:83	2964	rushifteval	ru
облако	NOUN	1992	1992-2016	1992-2016_облако_2965		Даже в отсутствие регистратора тело очереди, сдавленное впереди и разреженное в хвосте (там занявшие за крайним и отошедшие по делам составляли как бы безразмерное облако, напитанное мерзлым мелконьким дождем), продолжало работать: десятки ног переступали, шаркали, попихивали сумки, некоторые поправляли о плечи впереди стоящих запотевшие очки.	164:170	0:345	2965	rushifteval	ru
облако	NOUN	1700	1700-1916	1700-1916_облако_2966		Серо было небо; лучи солнца рассыпались веером сквозь летучие струи облаков и порой зажигали бисерною радугою брызги над валами.	68:75	0:128	2966	rushifteval	ru
облако	NOUN	1992	1992-2016	1992-2016_облако_2967		"Не говорю уже о том, что эти люди в синих трусах и сапогах, бегающие за мячом-шапкой по больничному двору, усеянному битым стеклом, заключили обет жертвы, готовы отдать себя, свои мозги-облака, свой пульс-сквозняк, свое дыхание-ветер другим, тому же отечеству -- разве в этом нет красоты Разве не красивы были те двое, поднимавшиеся на гору с вязанкой дров для жертвы старик и мальчик, который все спрашивал: ""А где же агнец, отец""."	187:193	0:432	2967	rushifteval	ru
облако	NOUN	1700	1700-1916	1700-1916_облако_2968		Ты подъемлешь изъ облака блистающую главу свою; шествуешь величественно по холму.	18:24	0:81	2968	rushifteval	ru
облако	NOUN	1992	1992-2016	1992-2016_облако_2969		"Галич пел: ""А по этим дням, как и я, полстраны сидит в кабаках, и нашей памятью в те края облака плывут, облака""."	90:96	0:113	2969	rushifteval	ru
облако	NOUN	1700	1700-1916	1700-1916_облако_2970		Из облаков дыма выдвинулась маленькая деревянная фигурка Александровича, с острой бородкой и длинными прямыми волосами.	3:10	0:119	2970	rushifteval	ru
облако	NOUN	1992	1992-2016	1992-2016_облако_2971		Он не ханжа и все понимает, живет на земле, а не в облаках и, кстати, не только глава коллектива, он еще и глава семейства.	51:58	0:123	2971	rushifteval	ru
