lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
поставщик	NOUN	1700	1700-1916	1700-1916_поставщик_3728		Так называемые компрадоры, или поставщики, слуги, или бои, лодочники, столяры, портные, прачки и приказчики -- большей частью уроженцы Нин-по.	31:41	0:142	3728	rushifteval	ru
поставщик	NOUN	1918	1918-1990	1918-1990_поставщик_3729		"Увы, о ней даже сочиняли романы, повести, рассказы -- они-то и были на первых порах главными поставщиками ""информации""."	93:105	0:119	3729	rushifteval	ru
поставщик	NOUN	1700	1700-1916	1700-1916_поставщик_3730		От этого приготовления в перестройке и поправке дома нашего для приема родных длятся все лето и еще не кончены; начатые работы требуют продолжения и окончания, а поставщики не в силах выполнить своих подрядов, так что случается одну и ту же вещь заказывать, а следовательно, и платить по три и по четыре раза.	162:172	0:309	3730	rushifteval	ru
поставщик	NOUN	1918	1918-1990	1918-1990_поставщик_3731		Оптике же отводилась вспомогательная роль поставщика отдельных инструментов, решающих только частные задачи.	42:52	0:108	3731	rushifteval	ru
поставщик	NOUN	1700	1700-1916	1700-1916_поставщик_3732		На это отвечали, что они вместо пожалованных подарков денег не выдают, но что поставщик кабинета петербургский бриллиантщик Буц принимает поставленные им вещи назад, только выдает деньги с вычетом пятнадцати процентов.	78:87	0:218	3732	rushifteval	ru
поставщик	NOUN	1918	1918-1990	1918-1990_поставщик_3733		Так вот многие фирмы-потребители жидких газов предпочитают не городить собственных дорогостоящих установок, а получать эти газы у поставщиков.	130:141	0:142	3733	rushifteval	ru
поставщик	NOUN	1700	1700-1916	1700-1916_поставщик_3734		Арестованы поставщики живого товара Бабиченко и его сожительница Уткина.	11:21	0:72	3734	rushifteval	ru
поставщик	NOUN	1918	1918-1990	1918-1990_поставщик_3735		Тут В. возбудил во мне сильное подозрение сперва тем, что при своих докладах мне он пытался явно устранить некоторых поставщиков, предложения которых казались мне очень интересными, причем причины такого устранения были совершенно неосновательны.	117:128	0:246	3735	rushifteval	ru
поставщик	NOUN	1700	1700-1916	1700-1916_поставщик_3736		Оборудование порта взял на себя французский синдикат; необходимые машины были выписаны из Англии, Франции и Америки; форты строились по указаниям английских и немецких инженеров под общим руководством майора фон-Ганнекена; Крупп и Армстронг явились поставщиками крепостных орудий.	249:261	0:280	3736	rushifteval	ru
поставщик	NOUN	1918	1918-1990	1918-1990_поставщик_3737		Да кроме того, он предлагает вполне добросовестную цену, и ваши контрцены не примет ни один поставщик.	92:101	0:102	3737	rushifteval	ru
поставщик	NOUN	1700	1700-1916	1700-1916_поставщик_3738		В виду недостатка денег у турецкого правительства поставщики хлеба и мяса не получают платы.	50:60	0:92	3738	rushifteval	ru
поставщик	NOUN	1918	1918-1990	1918-1990_поставщик_3739		Деньги есть, счета оплачиваются, поставщики любезны, а Подрайский сгинул.	33:43	0:73	3739	rushifteval	ru
